1, 5, -3, 10, -1
2, 4.82643764461537, -1.7356235538463, 7.85122032393843, -21.4877967606157
3, 4.23940079833277, -5.87036846282601, 6.18585658696081, -16.6536373697762
4, 3.42012027387857, -8.19280524454203, 4.95889337764015, -12.2696320932066
5, 2.62604804720656, -7.94072226672011, 3.97262563600037, -9.86267741639783
6, 1.98595164423062, -6.40096402975939, 3.14722462251945, -8.2540101348092
7, 1.5131029086497, -4.7284873558092, 2.46548285226012, -6.81741770259326
8, 1.1702653011468, -3.42837607502895, 1.91914280848991, -5.46340043770207
9, 0.915546751882274, -2.54718549264531, 1.49184745872391, -4.27295349766
10, 0.719421597389927, -1.96125154492347, 1.16148008735228, -3.30367371371635
11, 0.564832138996871, -1.54589458393057, 0.906221671131799, -2.55258416220481
12, 0.442226241028897, -1.22605897967973, 0.70807725628879, -1.98144414843009
13, 0.345410642057848, -0.968155989710499, 0.553504717171662, -1.54572539117128
14, 0.269491301096975, -0.759193409608723, 0.432586869328235, -1.20917847843426
15, 0.210252702246214, -0.592385988507614, 0.33794794652501, -0.946389228032259
16, 0.164113594655038, -0.461391075911755, 0.263932110076835, -0.74015836448175
17, 0.128161519311202, -0.359520753438364, 0.20610137290416, -0.578307371726748
18, 0.100111951386547, -0.280495679246554, 0.160944725878115, -0.451566470260443
19, 0.0782048184229219, -0.219071329636248, 0.125690963340684, -0.352537625374316
20, 0.0610869214098387, -0.171178970130832, 0.0981655918372365, -0.275253715034473
21, 0.0477113456701189, -0.133755757397198, 0.0766704520127478, -0.214951398244887
22, 0.0372622406681336, -0.104491050019853, 0.059882170594021, -0.167882814187269
23, 0.0291010730045411, -0.0816116766359247, 0.0467693913557056, -0.131127792383154
24, 0.0227276028496255, -0.0637347015491557, 0.0365275268604535, -0.102418644952521
25, 0.0177503163794459, -0.0497728647017966, 0.0285282832223714, -0.0799924363808216
26, 0.0138632247324691, -0.0388709164697678, 0.0222807801867251, -0.062475030356463
27, 0.0108274089794622, -0.0303581575300694, 0.0174014717471538, -0.0487930843957126
28, 0.00845637710036797, -0.0237103187909418, 0.0135907263180199, -0.0381074542913386
29, 0.00660454210461236, -0.0185183499575561, 0.0106145128968283, -0.0297621342119161
30, 0.00515822027525486, -0.014463218293575, 0.00829006020374419, -0.0232445269308413
31, 0.00402862190017585, -0.0112959837507901, 0.00647463347436369, -0.018154267293805
32, 0.0031463942170725, -0.00882227683103353, 0.00505676166499546, -0.0141787180936823
33, 0.00245736692404984, -0.00689027293022655, 0.00394938640359803, -0.0110737526139743
34, 0.00191923045512163, -0.00538136468928212, 0.00308451373359835, -0.00864872669999679
35, 0.00149894043783625, -0.00420290017285383, 0.00240903882928894, -0.00675474904309407
36, 0.0011706892892342, -0.00328251148602054, 0.00188148573222099, -0.00527553097067947
37, 0.000914321377628541, -0.00256367911605655, 0.00146946109041021, -0.00412024641810784
38, 0.000714095102901724, -0.00200226274726817, 0.00114766534513274, -0.00321795745277465
39, 0.000557716130526382, -0.00156378972375342, 0.000896339314169305, -0.0025132603096344
40, 0.000435582424998766, -0.00122133705527616, 0.000700050896983933, -0.00196288417185371
41, 0.000340194663701954, -0.000953877612968118, 0.00054674746851254, -0.00153303428471393
42, 0.000265695778868321, -0.000744988848336329, 0.000427015797154965, -0.00119731671357575
43, 0.000207511332508594, -0.000581844463597269, 0.000333504042094097, -0.00093511755060868
44, 0.000162068639313985, -0.000454426931946099, 0.000260470331760988, -0.000730337103331086
45, 0.000126577394559869, -0.000354912447541161, 0.000203430199835447, -0.00057040131925541
46, 9.88583406321589e-05, -0.000277190539277097, 0.000158881228444155, -0.000445489713912923
47, 7.72094536721996e-05, -0.000216488869599593, 0.000124087990799281, -0.000347932376448742
48, 6.03014342521275e-05, -0.000169080194200722, 9.69140886335015e-05, -0.000271739021657791
49, 4.70960847417756e-05, -0.000132053495103519, 7.56909714621227e-05, -0.000212231171713788
50, 3.67825612611652e-05, -0.000103135234806104, 5.91154829942696e-05, -0.000165754884678531
